EmployeeID,Age,Department,Salary,YearsAtCompany,PerformanceScore,TrainingHours,SatisfactionScore,Attrition
EMP05471,24,Engineering,67036.43,12,Meets Expectations,88.0,1.0,No
EMP05472,28,Engineering,130802.99,9,Exceeds Expectations,75.0,1.0,No
EMP05473,48,Engineering,93619.37,12,Exceeds Expectations,30.0,4.0,Yes
EMP05474,22,HR,69499.43,12,Outstanding,80.0,1.0,No
EMP05475,48,Marketing,70282.71,16,Meets Expectations,50.0,2.0,Yes
EMP05476,37,Engineering,72155.01,5,Low,50.0,3.0,No
EMP05477,59,Sales,119318.74,1,Exceeds Expectations,58.0,2.0,Yes
EMP05478,28,Marketing,53281.22,16,Meets Expectations,13.0,4.0,Yes
EMP05479,44,Sales,68301.46,11,Meets Expectations,74.0,1.0,No
EMP05480,32,Finance,70958.49,5,Exceeds Expectations,19.0,5.0,No
EMP05481,54,HR,84607.8,4,Meets Expectations,76.0,3.0,Yes
EMP05482,57,Engineering,78222.26,4,Meets Expectations,19.0,4.0,No
EMP05483,58,Engineering,47719.3,8,Meets Expectations,82.0,2.0,No
EMP05484,38,Sales,75004.43,2,Meets Expectations,26.0,,No
EMP05485,56,Engineering,,19,Meets Expectations,76.0,4.0,No
EMP05486,26,Sales,69297.55,4,Low,62.0,4.0,No
EMP05487,53,HR,102169.39,6,Meets Expectations,44.0,5.0,No
EMP05488,24,Sales,107985.21,11,Exceeds Expectations,13.0,,No
EMP05489,56,Engineering,83040.33,6,Meets Expectations,77.0,5.0,Yes
EMP05490,35,Engineering,90763.54,9,Meets Expectations,20.0,2.0,No
EMP05491,52,Engineering,30973.6,7,Meets Expectations,53.0,5.0,No
EMP05492,52,Sales,74472.43,16,Meets Expectations,69.0,4.0,No
EMP05493,38,Sales,,4,Outstanding,79.0,4.0,No
EMP05494,45,Sales,74414.09,14,Meets Expectations,71.0,4.0,No
EMP05495,44,Marketing,66568.46,8,Meets Expectations,41.0,3.0,No
EMP05496,39,Engineering,141942.22,10,Needs Improvement,55.0,3.0,No
EMP05497,35,Marketing,130476.93,12,Meets Expectations,32.0,2.0,No
EMP05498,36,Engineering,,17,Exceeds Expectations,46.0,,No
EMP05499,36,Engineering,113472.77,16,Exceeds Expectations,99.0,4.0,Yes
EMP05500,27,Engineering,29351.61,8,Meets Expectations,84.0,5.0,No
EMP05501,48,Marketing,65311.21,9,Outstanding,67.0,4.0,No
EMP05502,36,Engineering,73251.05,4,Needs Improvement,94.0,3.0,No
EMP05503,57,Sales,79100.5,10,Meets Expectations,52.0,4.0,No
EMP05504,29,Engineering,72751.4,14,Meets Expectations,97.0,2.0,No
EMP05505,36,Engineering,21249.34,1,Meets Expectations,24.0,1.0,No
EMP05506,24,Engineering,94650.62,19,Needs Improvement,76.0,4.0,No
EMP05507,34,HR,98591.35,13,Outstanding,11.0,2.0,No
EMP05508,55,Engineering,125047.47,4,Exceeds Expectations,80.0,3.0,Yes
EMP05509,45,HR,65292.27,5,Meets Expectations,14.0,,No
EMP05510,53,Engineering,63245.92,14,Meets Expectations,62.0,1.0,No
EMP05511,53,Marketing,18000.39,3,Exceeds Expectations,54.0,5.0,No
EMP05512,51,Marketing,77660.83,9,Meets Expectations,50.0,5.0,No
EMP05513,34,Engineering,,18,Needs Improvement,72.0,4.0,No
EMP05514,22,HR,69705.8,8,Meets Expectations,81.0,3.0,No
EMP05515,55,Finance,138586.12,9,Needs Improvement,41.0,2.0,No
EMP05516,36,Engineering,78585.13,3,Meets Expectations,11.0,1.0,No
EMP05517,35,Engineering,88674.81,3,Meets Expectations,,5.0,No
EMP05518,50,Marketing,50922.42,5,Meets Expectations,52.0,4.0,No
EMP05519,55,Engineering,92180.51,7,Meets Expectations,52.0,4.0,No
EMP05520,39,Sales,35517.01,15,Outstanding,76.0,3.0,No
EMP05521,28,Finance,102342.45,7,Exceeds Expectations,32.0,2.0,No
EMP05522,50,Sales,103110.7,15,Meets Expectations,91.0,2.0,No
EMP05523,52,Marketing,118982.29,5,Meets Expectations,69.0,5.0,No
EMP05524,46,Marketing,59500.78,16,Low,90.0,4.0,No
EMP05525,59,Finance,89014.05,0,Needs Improvement,15.0,3.0,No
EMP05526,35,Sales,99095.41,18,Exceeds Expectations,22.0,2.0,No
EMP05527,29,Engineering,96057.04,17,Meets Expectations,30.0,4.0,No
EMP05528,48,Engineering,63367.52,16,Meets Expectations,67.0,,No
EMP05529,23,Engineering,25200.45,16,Exceeds Expectations,94.0,1.0,No
EMP05530,38,Sales,93674.01,11,Meets Expectations,37.0,2.0,No
EMP05531,58,Engineering,81187.51,11,Exceeds Expectations,79.0,2.0,No
EMP05532,35,Engineering,70833.24,5,Exceeds Expectations,17.0,4.0,No
EMP05533,46,Sales,104098.63,6,Needs Improvement,86.0,2.0,No
EMP05534,51,HR,,7,Outstanding,67.0,2.0,No
EMP05535,50,Marketing,52020.12,2,Needs Improvement,49.0,1.0,No
EMP05536,41,Marketing,36713.69,16,Outstanding,95.0,2.0,No
EMP05537,42,Finance,56775.92,7,Meets Expectations,10.0,2.0,No
EMP05538,43,Engineering,144825.31,10,Exceeds Expectations,86.0,4.0,No
EMP05539,56,Finance,,19,Exceeds Expectations,74.0,3.0,Yes
EMP05540,58,Finance,89715.31,17,Meets Expectations,19.0,1.0,No
EMP05541,37,Engineering,80458.48,15,Meets Expectations,69.0,2.0,No
EMP05542,38,Sales,78815.18,12,Outstanding,78.0,3.0,No
EMP05543,37,Engineering,114179.9,8,Outstanding,29.0,4.0,No
EMP05544,23,Engineering,72735.11,18,Meets Expectations,71.0,1.0,Yes
EMP05545,25,Engineering,99423.01,6,Meets Expectations,22.0,4.0,No
EMP05546,42,Engineering,76289.3,16,Meets Expectations,67.0,3.0,No
EMP05547,55,Marketing,133503.92,7,Exceeds Expectations,46.0,1.0,No
EMP05548,51,Engineering,103557.21,7,Meets Expectations,19.0,2.0,No
EMP05549,27,Sales,116138.92,2,Exceeds Expectations,12.0,3.0,No
EMP05550,38,Finance,70389.76,15,Meets Expectations,43.0,4.0,No
EMP05551,46,Engineering,111453.4,11,Meets Expectations,43.0,1.0,No
EMP05552,26,Finance,77185.56,14,Needs Improvement,39.0,3.0,No
EMP05553,26,Sales,87750.87,3,Needs Improvement,46.0,3.0,No
EMP05554,41,Finance,125876.19,6,Meets Expectations,77.0,4.0,Yes
EMP05555,37,Sales,58930.62,10,Meets Expectations,43.0,4.0,No
EMP05556,58,Engineering,90081.19,4,Meets Expectations,41.0,2.0,No
EMP05557,30,Sales,95950.13,12,Needs Improvement,94.0,2.0,No
EMP05558,26,Marketing,98000.11,10,Meets Expectations,67.0,3.0,Yes
EMP05559,23,Finance,73730.39,4,Meets Expectations,33.0,4.0,No
EMP05560,30,Engineering,137156.6,7,Meets Expectations,18.0,3.0,No
EMP05561,57,Finance,52626.7,16,Needs Improvement,50.0,5.0,No
EMP05562,43,Engineering,121472.13,10,Exceeds Expectations,33.0,4.0,No
EMP05563,43,HR,115376.64,18,Needs Improvement,34.0,5.0,No
EMP05564,43,Marketing,132522.22,17,Low,45.0,5.0,No
EMP05565,55,Engineering,45294.32,9,Outstanding,17.0,4.0,Yes
EMP05566,50,Engineering,63279.21,4,Needs Improvement,98.0,2.0,No
EMP05567,59,Finance,122298.58,0,Exceeds Expectations,68.0,3.0,Yes
EMP05568,54,Finance,38074.02,16,Outstanding,44.0,1.0,Yes
EMP05569,39,Finance,44838.53,16,Meets Expectations,47.0,1.0,No
EMP05570,28,Finance,72792.31,0,Meets Expectations,92.0,4.0,No
EMP05571,22,Sales,89799.84,0,Meets Expectations,41.0,2.0,No
EMP05572,54,Marketing,124805.63,8,Meets Expectations,60.0,2.0,No
EMP05573,22,Engineering,80368.35,3,Meets Expectations,,2.0,No
EMP05574,45,Finance,69794.02,8,Needs Improvement,65.0,1.0,No
EMP05575,25,Engineering,92784.75,13,Meets Expectations,17.0,5.0,No
EMP05576,25,Engineering,96739.91,14,Exceeds Expectations,50.0,1.0,No
EMP05577,39,Engineering,96031.0,15,Needs Improvement,,2.0,No
EMP05578,48,Engineering,80550.34,15,Exceeds Expectations,63.0,1.0,No
EMP05579,53,Sales,36122.85,12,Meets Expectations,32.0,1.0,No
EMP05580,54,Finance,62059.6,13,Needs Improvement,41.0,3.0,No
EMP05581,49,Marketing,120506.78,8,Low,19.0,4.0,No
EMP05582,57,Sales,89676.72,8,Meets Expectations,90.0,5.0,No
EMP05583,27,Marketing,76936.95,3,Meets Expectations,44.0,3.0,No
EMP05584,37,HR,112954.21,9,Meets Expectations,72.0,4.0,No
EMP05585,55,Engineering,56747.08,2,Meets Expectations,76.0,2.0,No
EMP05586,44,Engineering,79366.3,8,Meets Expectations,45.0,3.0,No
EMP05587,45,Finance,88443.96,18,Exceeds Expectations,58.0,4.0,No
EMP05588,34,Marketing,73965.56,15,Needs Improvement,55.0,3.0,No
EMP05589,39,Engineering,87519.07,15,Meets Expectations,36.0,1.0,No
EMP05590,34,HR,80307.65,16,Needs Improvement,40.0,1.0,No
EMP05591,58,Sales,50016.42,17,Needs Improvement,43.0,3.0,No
EMP05592,38,Engineering,89536.95,9,Meets Expectations,85.0,3.0,No
EMP05593,36,Sales,,18,Exceeds Expectations,68.0,5.0,Yes
EMP05594,39,Engineering,89140.38,14,Outstanding,63.0,2.0,Yes
EMP05595,44,HR,119353.4,14,Meets Expectations,98.0,1.0,No
EMP05596,51,Finance,77974.42,10,Meets Expectations,75.0,3.0,No
EMP05597,55,Engineering,55712.92,7,Meets Expectations,39.0,4.0,Yes
EMP05598,25,Engineering,81825.3,15,Meets Expectations,82.0,2.0,No
EMP05599,24,HR,64200.72,9,Meets Expectations,32.0,4.0,Yes
EMP05600,28,Finance,99862.73,8,Meets Expectations,18.0,2.0,No
EMP05601,39,Marketing,81300.28,14,Meets Expectations,93.0,4.0,No
EMP05602,28,Finance,127744.08,4,Meets Expectations,64.0,,No
EMP05603,27,Engineering,,19,Needs Improvement,10.0,3.0,No
EMP05604,43,Marketing,81172.99,1,Meets Expectations,65.0,3.0,Yes
EMP05605,22,Sales,102890.23,15,Meets Expectations,48.0,5.0,No
EMP05606,25,Engineering,75169.09,17,Needs Improvement,96.0,3.0,No
EMP05607,50,Engineering,85848.92,15,Meets Expectations,27.0,1.0,No
EMP05608,42,Engineering,75964.15,4,Exceeds Expectations,51.0,2.0,No
EMP05609,47,Finance,104161.4,0,Exceeds Expectations,82.0,2.0,No
EMP05610,35,Finance,120824.71,18,Low,84.0,3.0,No
EMP05611,30,Sales,104966.21,9,Meets Expectations,74.0,,No
EMP05612,33,Sales,108048.42,12,Meets Expectations,84.0,3.0,Yes
EMP05613,27,Engineering,108075.84,10,Outstanding,42.0,2.0,No
EMP05614,41,Engineering,98781.4,14,Outstanding,39.0,5.0,No
EMP05615,45,HR,56517.85,1,Meets Expectations,14.0,2.0,No
EMP05616,48,Finance,127524.29,5,Needs Improvement,59.0,4.0,No
EMP05617,59,Finance,130110.27,10,Meets Expectations,74.0,4.0,No
EMP05618,29,HR,79153.01,14,Exceeds Expectations,19.0,5.0,Yes
EMP05619,22,Marketing,75732.55,8,Outstanding,69.0,4.0,No
EMP05620,45,Engineering,100310.29,11,Meets Expectations,86.0,3.0,No
EMP05621,28,Engineering,98770.32,3,Exceeds Expectations,,3.0,No
EMP05622,40,Engineering,79951.35,13,Meets Expectations,81.0,2.0,No
EMP05623,43,Engineering,53749.36,2,Needs Improvement,37.0,1.0,No
EMP05624,56,Marketing,92642.53,16,Meets Expectations,54.0,3.0,No
EMP05625,51,Engineering,98785.91,12,Needs Improvement,61.0,3.0,No
EMP05626,50,Engineering,,7,Meets Expectations,75.0,5.0,No
EMP05627,43,Engineering,93732.32,11,Meets Expectations,71.0,3.0,Yes
EMP05628,32,Finance,78222.12,11,Outstanding,85.0,2.0,No
EMP05629,41,Engineering,109850.05,11,Outstanding,86.0,,No
EMP05630,50,Marketing,86646.21,1,Low,69.0,3.0,No
EMP05631,55,Marketing,73376.92,9,Needs Improvement,95.0,2.0,Yes
EMP05632,22,Engineering,80483.67,8,Exceeds Expectations,,5.0,No
EMP05633,52,Engineering,,0,Meets Expectations,24.0,1.0,No
EMP05634,51,Finance,80443.95,3,Exceeds Expectations,16.0,2.0,No
EMP05635,39,Engineering,102210.91,13,Meets Expectations,48.0,3.0,No
EMP05636,38,Finance,93494.58,15,Exceeds Expectations,60.0,5.0,Yes
EMP05637,59,Engineering,123016.6,17,Meets Expectations,16.0,1.0,No
EMP05638,35,Sales,78425.63,1,Meets Expectations,21.0,2.0,No
EMP05639,44,Finance,97182.83,5,Low,23.0,1.0,No
EMP05640,46,Marketing,104818.5,2,Exceeds Expectations,43.0,2.0,No
EMP05641,36,Finance,143571.43,19,Meets Expectations,48.0,3.0,Yes
EMP05642,43,HR,88619.14,18,Outstanding,82.0,,No
EMP05643,24,Finance,58895.32,12,Exceeds Expectations,73.0,3.0,Yes
EMP05644,40,Marketing,106198.22,16,Needs Improvement,21.0,2.0,Yes
EMP05645,55,Marketing,131643.18,13,Meets Expectations,43.0,5.0,No
EMP05646,56,Engineering,76936.28,10,Low,36.0,2.0,No
EMP05647,22,Engineering,106027.04,15,Meets Expectations,31.0,2.0,No
EMP05648,42,Finance,115718.2,10,Meets Expectations,27.0,4.0,No
EMP05649,50,Engineering,110426.64,17,Meets Expectations,55.0,4.0,No
EMP05650,27,Engineering,88138.96,1,Meets Expectations,53.0,2.0,Yes
EMP05651,58,Engineering,67538.16,7,Meets Expectations,27.0,4.0,No
EMP05652,22,Engineering,82968.01,13,Needs Improvement,46.0,3.0,Yes
EMP05653,22,Engineering,96465.01,1,Meets Expectations,16.0,4.0,No
EMP05654,48,Sales,107705.56,12,Outstanding,77.0,2.0,No
EMP05655,42,Finance,93348.63,9,Meets Expectations,89.0,1.0,No
EMP05656,37,Engineering,75502.3,7,Exceeds Expectations,95.0,1.0,No
EMP05657,47,Engineering,98884.49,6,Needs Improvement,69.0,2.0,No
EMP05658,37,Sales,106502.13,12,Meets Expectations,57.0,,No
EMP05659,49,Sales,94490.25,18,Meets Expectations,60.0,1.0,Yes
EMP05660,22,Engineering,64095.32,14,Exceeds Expectations,93.0,5.0,No
EMP05661,57,Marketing,80464.85,1,Meets Expectations,61.0,4.0,No
EMP05662,31,Sales,108695.52,4,Meets Expectations,86.0,5.0,No
EMP05663,38,Finance,50424.55,18,Exceeds Expectations,61.0,3.0,No
EMP05664,44,Engineering,32670.55,0,Meets Expectations,93.0,1.0,No
EMP05665,28,Engineering,122702.07,6,Needs Improvement,63.0,1.0,Yes
EMP05666,28,Sales,97785.38,17,Meets Expectations,50.0,5.0,No
EMP05667,36,Sales,100168.25,0,Needs Improvement,51.0,3.0,No
EMP05668,55,Marketing,58079.58,0,Outstanding,31.0,5.0,No
EMP05669,25,Finance,103438.2,6,Meets Expectations,48.0,3.0,No
EMP05670,35,HR,91881.22,16,Meets Expectations,32.0,2.0,No
EMP05671,35,Sales,45391.81,5,Outstanding,57.0,2.0,No
EMP05672,37,Engineering,120607.09,19,Outstanding,42.0,1.0,No
EMP05673,28,Engineering,88967.08,11,Meets Expectations,50.0,2.0,No
EMP05674,53,Finance,75097.9,19,Exceeds Expectations,39.0,5.0,No
EMP05675,40,Engineering,75550.26,14,Needs Improvement,87.0,3.0,No
EMP05676,23,Marketing,34619.45,12,Exceeds Expectations,56.0,1.0,No
EMP05677,31,Engineering,99833.41,11,Meets Expectations,66.0,2.0,No
EMP05678,38,Engineering,91546.43,1,Meets Expectations,81.0,1.0,No
EMP05679,58,Engineering,80148.0,17,Meets Expectations,66.0,1.0,No
EMP05680,33,Sales,116962.13,3,Outstanding,71.0,3.0,No
EMP05681,27,Marketing,50403.52,9,Needs Improvement,95.0,5.0,Yes
EMP05682,43,Engineering,70080.69,10,Meets Expectations,66.0,5.0,No
EMP05683,53,Marketing,,5,Meets Expectations,77.0,4.0,No
EMP05684,41,Sales,78030.13,5,Meets Expectations,81.0,5.0,Yes
EMP05685,22,Finance,86686.75,8,Exceeds Expectations,95.0,,Yes
EMP05686,27,Sales,95750.34,19,Exceeds Expectations,34.0,4.0,No
EMP05687,40,Finance,76325.66,12,Exceeds Expectations,98.0,4.0,No
EMP05688,39,Marketing,63066.11,4,Meets Expectations,49.0,4.0,Yes
EMP05689,27,Finance,127150.17,5,Meets Expectations,26.0,4.0,No
EMP05690,54,Engineering,145291.0,3,Meets Expectations,89.0,5.0,No
EMP05691,44,Marketing,88582.17,5,Outstanding,57.0,4.0,No
EMP05692,44,Engineering,66080.49,17,Meets Expectations,48.0,,No
EMP05693,47,Sales,121886.35,12,Meets Expectations,24.0,2.0,No
EMP05694,34,Engineering,48831.07,2,Meets Expectations,26.0,1.0,No
EMP05695,28,Sales,76630.67,9,Meets Expectations,44.0,2.0,No
EMP05696,36,Finance,67597.07,3,Meets Expectations,42.0,1.0,No
EMP05697,48,Sales,56011.61,14,Exceeds Expectations,27.0,2.0,No
EMP05698,47,Engineering,77999.39,11,Needs Improvement,39.0,4.0,No
EMP05699,54,HR,63395.7,14,Meets Expectations,96.0,3.0,No
EMP05700,36,Engineering,85316.36,9,Meets Expectations,46.0,4.0,Yes
EMP05701,57,HR,85679.43,11,Meets Expectations,16.0,5.0,Yes
EMP05702,48,Sales,69466.71,7,Outstanding,83.0,1.0,Yes
EMP05703,26,Engineering,75737.17,2,Meets Expectations,89.0,3.0,No
EMP05704,23,Engineering,79228.78,6,Meets Expectations,37.0,,No
EMP05705,54,Finance,105246.15,17,Exceeds Expectations,96.0,,Yes
EMP05706,37,Marketing,81289.26,2,Needs Improvement,27.0,,No
EMP05707,44,Finance,105617.54,14,Needs Improvement,56.0,1.0,No
EMP05708,59,Sales,99645.32,1,Meets Expectations,32.0,2.0,No
EMP05709,37,Engineering,99288.27,14,Meets Expectations,29.0,1.0,No
EMP05710,35,Sales,119696.15,12,Meets Expectations,40.0,2.0,No
EMP05711,50,Sales,57015.23,19,Meets Expectations,23.0,2.0,Yes
EMP05712,47,Engineering,73170.42,9,Needs Improvement,32.0,4.0,No
EMP05713,56,HR,129082.47,7,Meets Expectations,11.0,1.0,Yes
EMP05714,36,Engineering,78567.09,15,Meets Expectations,,5.0,No
EMP05715,24,Engineering,14621.91,15,Meets Expectations,59.0,5.0,No
EMP05716,44,Finance,79925.79,1,Meets Expectations,82.0,4.0,Yes
EMP05717,50,HR,88373.49,8,Meets Expectations,68.0,4.0,No
EMP05718,55,Engineering,19572.17,7,Outstanding,42.0,2.0,No
EMP05719,54,Engineering,118348.39,10,Needs Improvement,57.0,5.0,No
EMP05720,44,Engineering,67157.19,0,Meets Expectations,53.0,1.0,No
EMP05721,28,Sales,93214.08,10,Meets Expectations,21.0,5.0,No
EMP05722,24,HR,79350.46,17,Exceeds Expectations,92.0,4.0,No
EMP05723,53,Engineering,52791.21,14,Outstanding,51.0,4.0,No
EMP05724,52,Finance,58237.3,8,Outstanding,93.0,2.0,No
EMP05725,39,Marketing,61622.93,8,Meets Expectations,44.0,,No
EMP05726,28,HR,112141.8,0,Meets Expectations,50.0,4.0,No
EMP05727,22,Engineering,81311.55,6,Meets Expectations,94.0,1.0,No
EMP05728,35,Engineering,71953.36,11,Meets Expectations,64.0,5.0,No
EMP05729,53,Marketing,61634.78,9,Exceeds Expectations,22.0,2.0,No
EMP05730,27,Engineering,114903.76,18,Meets Expectations,48.0,5.0,Yes
EMP05731,31,Engineering,121605.03,15,Meets Expectations,98.0,4.0,No
EMP05732,28,Sales,114618.6,5,Outstanding,75.0,4.0,No
EMP05733,47,Sales,97310.93,10,Meets Expectations,44.0,1.0,No
EMP05734,55,Marketing,92245.75,18,Meets Expectations,81.0,,No
EMP05735,51,Engineering,54601.55,18,Needs Improvement,42.0,1.0,No
EMP05736,57,Engineering,78854.52,17,Needs Improvement,98.0,3.0,No
EMP05737,42,Engineering,67903.49,14,Needs Improvement,94.0,,No
EMP05738,38,Engineering,39362.2,15,Needs Improvement,45.0,5.0,No
EMP05739,54,Finance,111426.09,13,Meets Expectations,22.0,5.0,No
EMP05740,31,Finance,67604.25,7,Meets Expectations,65.0,1.0,Yes
EMP05741,33,Engineering,114898.55,7,Exceeds Expectations,55.0,3.0,No
EMP05742,37,Sales,107043.66,1,Needs Improvement,82.0,4.0,No
EMP05743,53,Engineering,98917.95,5,Exceeds Expectations,55.0,2.0,No
EMP05744,36,HR,100322.1,12,Exceeds Expectations,53.0,2.0,No
EMP05745,48,Engineering,69617.15,12,Exceeds Expectations,55.0,5.0,No
EMP05746,49,HR,131446.25,11,Meets Expectations,83.0,4.0,No
EMP05747,38,Sales,86078.14,1,Low,78.0,2.0,No
EMP05748,23,HR,92548.29,19,Exceeds Expectations,40.0,1.0,No
EMP05749,57,Sales,68773.09,11,Exceeds Expectations,33.0,4.0,No
EMP05750,28,Marketing,61720.87,16,Meets Expectations,41.0,,Yes
EMP05751,34,Engineering,96932.4,5,Exceeds Expectations,76.0,3.0,No
EMP05752,36,Marketing,90437.84,6,Needs Improvement,25.0,1.0,No
EMP05753,46,Sales,65266.19,5,Exceeds Expectations,66.0,1.0,No
EMP05754,44,Engineering,49039.33,3,Needs Improvement,93.0,4.0,No
EMP05755,43,Marketing,53251.92,8,Meets Expectations,33.0,3.0,Yes
EMP05756,47,Engineering,114903.34,4,Meets Expectations,43.0,1.0,No
EMP05757,54,Marketing,69668.65,9,Meets Expectations,61.0,,No
EMP05758,32,HR,76527.29,14,Needs Improvement,57.0,5.0,No
EMP05759,31,Engineering,121258.51,7,Outstanding,96.0,1.0,Yes
EMP05760,46,Engineering,56946.24,3,Meets Expectations,62.0,2.0,No
EMP05761,58,Engineering,66825.13,4,Meets Expectations,,5.0,No
EMP05762,59,Engineering,65780.83,6,Meets Expectations,47.0,5.0,No
EMP05763,45,Engineering,125451.71,5,Exceeds Expectations,11.0,,No
EMP05764,54,HR,134834.59,12,Needs Improvement,78.0,2.0,Yes
EMP05765,38,Engineering,103789.08,18,Exceeds Expectations,91.0,,Yes
EMP05766,45,Engineering,104584.62,9,Meets Expectations,62.0,2.0,No
EMP05767,58,Engineering,70491.12,14,Needs Improvement,59.0,5.0,No
EMP05768,23,Sales,133683.21,2,Meets Expectations,38.0,1.0,No
EMP05769,53,Engineering,91692.41,17,Outstanding,83.0,2.0,Yes
EMP05770,45,Marketing,106327.76,13,Needs Improvement,64.0,2.0,No
EMP05771,30,Marketing,82361.88,2,Meets Expectations,70.0,5.0,No
EMP05772,25,Engineering,78299.19,10,Meets Expectations,59.0,3.0,No
EMP05773,38,Finance,126576.06,9,Meets Expectations,25.0,2.0,No
EMP05774,38,Engineering,98493.09,16,Outstanding,96.0,2.0,No
EMP05775,51,Finance,121284.39,12,Meets Expectations,79.0,4.0,No
EMP05776,32,Marketing,,1,Exceeds Expectations,53.0,5.0,No
EMP05777,42,Marketing,63790.84,12,Meets Expectations,93.0,4.0,No
EMP05778,42,Sales,70416.43,18,Meets Expectations,,5.0,No
EMP05779,39,Engineering,87574.13,4,Meets Expectations,37.0,5.0,No
EMP05780,50,Sales,69337.49,15,Meets Expectations,66.0,4.0,No
EMP05781,45,Marketing,57313.46,9,Exceeds Expectations,35.0,3.0,No
EMP05782,31,Engineering,,11,Meets Expectations,95.0,3.0,No
EMP05783,38,Marketing,71378.25,19,Meets Expectations,20.0,5.0,No
EMP05784,39,Engineering,88454.82,12,Exceeds Expectations,10.0,4.0,No
EMP05785,41,Marketing,92403.34,15,Exceeds Expectations,78.0,2.0,No
EMP05786,58,Sales,70296.17,0,Needs Improvement,52.0,5.0,No
EMP05787,39,Sales,121269.99,8,Exceeds Expectations,55.0,5.0,No
EMP05788,38,Engineering,57071.46,15,Meets Expectations,45.0,1.0,No
EMP05789,30,Engineering,91540.63,18,Meets Expectations,75.0,3.0,No
EMP05790,35,Engineering,91152.94,14,Meets Expectations,66.0,4.0,No
EMP05791,50,Marketing,83643.63,17,Meets Expectations,15.0,2.0,No
EMP05792,52,Sales,52577.18,11,Exceeds Expectations,71.0,2.0,No
EMP05793,25,Engineering,106770.44,13,Meets Expectations,36.0,5.0,No
EMP05794,39,Marketing,103587.77,2,Needs Improvement,35.0,2.0,Yes
EMP05795,41,Sales,68110.79,3,Meets Expectations,22.0,2.0,No
EMP05796,30,Finance,102687.18,5,Needs Improvement,85.0,5.0,No
EMP05797,34,Finance,94372.69,15,Exceeds Expectations,,3.0,No
EMP05798,36,Sales,52984.7,12,Needs Improvement,47.0,1.0,No
EMP05799,48,Engineering,,11,Meets Expectations,15.0,3.0,No
EMP05800,36,Engineering,113457.04,11,Exceeds Expectations,37.0,3.0,No
EMP05801,49,Marketing,92735.4,1,Meets Expectations,98.0,1.0,No
EMP05802,58,Engineering,,12,Meets Expectations,14.0,5.0,Yes
EMP05803,40,HR,63538.1,2,Meets Expectations,68.0,3.0,No
EMP05804,47,Marketing,72115.16,12,Meets Expectations,88.0,,Yes
EMP05805,47,Sales,73888.01,1,Low,82.0,4.0,No
EMP05806,46,Marketing,63850.92,18,Meets Expectations,54.0,1.0,No
EMP05807,47,Marketing,,8,Exceeds Expectations,62.0,,No
EMP05808,47,Engineering,113500.33,19,Exceeds Expectations,11.0,5.0,No
EMP05809,49,Finance,109265.84,0,Exceeds Expectations,58.0,2.0,No
EMP05810,39,Marketing,53168.61,12,Outstanding,82.0,5.0,No
EMP05811,53,Engineering,88407.78,1,Outstanding,99.0,1.0,No
EMP05812,24,Engineering,62444.04,14,Exceeds Expectations,96.0,2.0,No
EMP05813,23,Engineering,78460.82,18,Exceeds Expectations,72.0,4.0,No
EMP05814,54,Sales,76380.84,15,Meets Expectations,79.0,3.0,Yes
EMP05815,40,Finance,74304.14,10,Needs Improvement,,4.0,No
EMP05816,38,Sales,,14,Needs Improvement,13.0,5.0,No
EMP05817,54,HR,73991.86,5,Needs Improvement,,5.0,Yes
EMP05818,33,Engineering,64793.4,13,Outstanding,66.0,1.0,No
EMP05819,24,Sales,65935.46,5,Meets Expectations,56.0,3.0,Yes
EMP05820,47,Finance,111094.42,18,Exceeds Expectations,27.0,3.0,No
